HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,PassengerGroupNumber,Deck,Num,Side
Earth,True,PSO,18.0,False,0.0,0.0,0.0,0.0,0.0,Fredy Smalloney,True,2814,1,G,455.0,P
Earth,False,TRAPPIST,25.0,False,237.0,0.0,910.0,0.0,12.0,Sealfs Sutty,False,2817,1,F,584.0,P
Mars,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Krus Betie,True,2818,1,F,585.0,P
Mars,True,CANCRI,4.0,False,0.0,0.0,0.0,0.0,0.0,Corse Betie,True,2818,2,F,585.0,P
Mars,False,TRAPPIST,24.0,False,165.0,0.0,981.0,2.0,0.0,Wifel Betie,True,2818,3,F,585.0,P
Earth,False,TRAPPIST,38.0,False,77.0,169.0,0.0,0.0,470.0,Stal Ocherman,False,2819,1,F,586.0,P
Earth,True,TRAPPIST,44.0,False,0.0,0.0,0.0,0.0,0.0,Valex Lopelases,True,2820,1,G,457.0,P
Earth,True,CANCRI,57.0,False,0.0,0.0,0.0,0.0,0.0,Brance Shephendery,True,2821,1,G,458.0,P
Earth,True,CANCRI,3.0,False,0.0,0.0,0.0,0.0,0.0,Patsya Harverez,True,2822,1,G,450.0,S
Earth,True,TRAPPIST,5.0,False,0.0,0.0,0.0,0.0,0.0,Salley Harverez,False,2822,2,G,450.0,S
Earth,True,CANCRI,3.0,False,0.0,0.0,0.0,0.0,0.0,Rayne Harverez,True,2822,3,G,450.0,S
Earth,True,TRAPPIST,18.0,False,0.0,0.0,0.0,0.0,0.0,Annaha Harverez,True,2822,4,G,450.0,S
Earth,True,TRAPPIST,8.0,False,0.0,0.0,0.0,0.0,0.0,Melvia Harverez,False,2822,5,G,450.0,S
Mars,True,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Smark Parté,True,2823,1,F,587.0,P
Europa,True,CANCRI,35.0,False,0.0,0.0,0.0,0.0,0.0,Shain Rinicapead,True,2824,1,C,104.0,S
Mars,True,TRAPPIST,47.0,False,0.0,0.0,0.0,0.0,0.0,Popow Sake,True,2825,1,F,539.0,S
Europa,False,CANCRI,28.0,False,1581.0,213.0,0.0,18.0,3051.0,Teron Pabler,False,2826,1,C,96.0,P
Europa,False,TRAPPIST,49.0,False,20.0,6807.0,174.0,3538.0,2473.0,Terops Pabler,False,2826,2,C,96.0,P
Europa,False,TRAPPIST,23.0,False,0.0,824.0,0.0,495.0,1479.0,Weznif Fandomatty,True,2831,1,D,86.0,P
Europa,False,TRAPPIST,19.0,False,0.0,1.0,0.0,2085.0,55.0,Naviton Impress,False,2831,2,D,86.0,P
Europa,False,TRAPPIST,40.0,True,0.0,11.0,0.0,2205.0,1295.0,Bosonan Coniple,True,2834,1,C,105.0,S
Europa,False,CANCRI,26.0,True,0.0,186.0,0.0,548.0,5058.0,Sadirk Unaring,False,2835,1,A,24.0,P
Earth,False,PSO,23.0,False,0.0,0.0,0.0,3.0,1919.0,Sergia Mcgoway,False,2837,1,F,588.0,P
Mars,False,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Whee Cure,False,2838,1,E,174.0,P
Europa,False,TRAPPIST,51.0,False,1.0,3935.0,0.0,146.0,0.0,Achib Heedry,True,2839,1,C,107.0,S
Earth,False,CANCRI,44.0,False,672.0,0.0,0.0,0.0,20.0,Jacky Hortis,False,2840,1,F,540.0,S
Mars,False,TRAPPIST,50.0,False,357.0,0.0,657.0,0.0,0.0,Apsps Terte,False,2843,1,E,175.0,P
Earth,True,TRAPPIST,28.0,False,0.0,0.0,0.0,0.0,0.0,Margio Lardsonald,True,2846,1,G,452.0,S
Earth,True,TRAPPIST,13.0,False,0.0,0.0,0.0,0.0,0.0,Thery Cardsay,True,2847,1,G,464.0,P
Earth,False,TRAPPIST,21.0,False,33.0,126.0,0.0,461.0,0.0,Guadae Jeffey,False,2852,1,G,465.0,P
Earth,False,TRAPPIST,20.0,False,56.0,757.0,111.0,0.0,0.0,Lonnez Browlerson,True,2853,1,F,544.0,S
Earth,False,CANCRI,14.0,False,0.0,0.0,14.0,692.0,809.0,Phia Buckentry,False,2854,1,F,591.0,P
Europa,False,CANCRI,38.0,False,0.0,896.0,0.0,0.0,4168.0,Duhra Fulous,False,2856,1,C,108.0,S
Earth,False,PSO,29.0,False,631.0,0.0,0.0,40.0,0.0,Hanry Larlowelley,False,2857,1,F,545.0,S
Europa,True,TRAPPIST,36.0,False,0.0,0.0,0.0,0.0,0.0,Iononus Fictful,True,2858,1,C,109.0,S
Europa,True,TRAPPIST,16.0,False,0.0,0.0,0.0,0.0,0.0,Mesatik Fictful,True,2858,2,C,109.0,S
Europa,True,TRAPPIST,40.0,False,0.0,0.0,0.0,0.0,0.0,Dilath Fictful,True,2858,3,C,109.0,S
Europa,True,CANCRI,29.0,False,0.0,0.0,0.0,0.0,0.0,Navior Excialing,True,2859,1,C,98.0,P
Earth,False,PSO,18.0,False,154.0,22.0,77.0,1053.0,0.0,Ianna Antoshipson,True,2860,1,F,546.0,S
Earth,False,TRAPPIST,17.0,False,5.0,756.0,0.0,0.0,0.0,Evaley Marson,True,2861,1,F,547.0,S
Mars,True,TRAPPIST,32.0,False,0.0,0.0,0.0,0.0,0.0,Cowlat Gooki,True,2862,1,E,193.0,S
Earth,False,TRAPPIST,27.0,False,0.0,2.0,49.0,0.0,801.0,Therek Thony,False,2863,1,G,466.0,P
Mars,False,TRAPPIST,34.0,False,2904.0,23.0,7.0,0.0,81.0,Goos Corie,False,2865,1,D,88.0,P
Mars,False,TRAPPIST,53.0,False,520.0,0.0,442.0,0.0,0.0,Hammet Corie,True,2865,2,D,88.0,P
Europa,True,TRAPPIST,36.0,True,0.0,0.0,0.0,0.0,0.0,Hadirk Wheededly,True,2866,1,C,110.0,S
Mars,False,TRAPPIST,41.0,False,71.0,0.0,1617.0,31.0,0.0,Smats Bane,False,2867,1,D,89.0,P
Mars,False,TRAPPIST,51.0,False,819.0,4.0,92.0,38.0,0.0,Trisp Bane,False,2867,2,E,176.0,P
Earth,True,PSO,61.0,False,0.0,0.0,0.0,0.0,0.0,Anton Vantonson,True,2869,1,G,467.0,P
Earth,False,TRAPPIST,59.0,False,0.0,0.0,1.0,920.0,1.0,Nancey Willynnedy,True,2870,1,G,454.0,S
Europa,True,TRAPPIST,17.0,False,0.0,0.0,0.0,0.0,0.0,Acruxon Unregul,True,2871,1,B,88.0,P
Europa,True,TRAPPIST,27.0,False,0.0,0.0,0.0,0.0,0.0,Sarthim Unregul,True,2871,2,B,88.0,P
Earth,False,PSO,57.0,False,0.0,1431.0,0.0,30.0,337.0,Jonard Leblanchez,True,2872,1,G,455.0,S
Mars,False,CANCRI,39.0,False,2127.0,0.0,23.0,0.0,0.0,Alls Birte,False,2873,1,E,194.0,S
Europa,True,CANCRI,55.0,False,0.0,0.0,0.0,0.0,0.0,Zinonon Frolestty,True,2875,1,B,107.0,S
Earth,False,TRAPPIST,42.0,False,173.0,656.0,0.0,0.0,23.0,Andyn Brenney,False,2876,1,G,456.0,S
Earth,False,TRAPPIST,36.0,False,418.0,40.0,7.0,338.0,0.0,Berly Vinozarks,False,2877,1,F,592.0,P
Mars,False,TRAPPIST,42.0,False,44.0,0.0,3648.0,0.0,9.0,Grey Ancy,True,2878,1,F,593.0,P
Earth,True,PSO,32.0,False,0.0,0.0,0.0,0.0,0.0,Lynnee Wooterston,False,2880,1,G,468.0,P
Earth,False,CANCRI,6.0,False,0.0,0.0,0.0,0.0,0.0,Walley Brightez,False,2881,1,G,457.0,S
Earth,True,TRAPPIST,15.0,False,0.0,0.0,0.0,0.0,0.0,Clarry Dillips,False,2882,1,G,458.0,S
Earth,False,TRAPPIST,28.0,False,0.0,93.0,1282.0,0.0,0.0,Brene Hanner,True,2883,1,F,595.0,P
Mars,False,TRAPPIST,37.0,False,912.0,0.0,0.0,0.0,0.0,Coats Erle,False,2884,1,D,90.0,P
Earth,False,TRAPPIST,44.0,False,0.0,0.0,744.0,62.0,3.0,Gabrie Reenez,False,2887,1,G,459.0,S
Mars,False,TRAPPIST,71.0,True,901.0,0.0,1698.0,0.0,0.0,Kad Gele,False,2888,1,F,597.0,P
Europa,False,TRAPPIST,44.0,False,0.0,351.0,0.0,3.0,3447.0,Jabbab Cattyried,False,2890,1,B,89.0,P
Europa,True,TRAPPIST,36.0,False,0.0,0.0,0.0,0.0,0.0,Suhain Cattyried,True,2890,2,B,89.0,P
Earth,False,TRAPPIST,18.0,False,4.0,904.0,0.0,0.0,1.0,Gleney Ortinericey,False,2891,1,G,460.0,S
Earth,False,PSO,3.0,False,0.0,0.0,0.0,0.0,0.0,Glena Coolerson,True,2892,1,G,469.0,P
Earth,True,CANCRI,12.0,False,0.0,0.0,0.0,0.0,0.0,Benry Gallenry,False,2892,2,G,469.0,P
Earth,True,CANCRI,0.0,False,0.0,0.0,0.0,0.0,0.0,Sharie Gallenry,True,2892,3,G,469.0,P
Earth,False,TRAPPIST,29.0,False,0.0,1311.0,0.0,0.0,0.0,Kendre Coolerson,False,2892,4,F,598.0,P
Earth,False,TRAPPIST,9.0,False,0.0,0.0,0.0,0.0,0.0,Wilmay Coolerson,False,2892,5,G,469.0,P
Earth,False,CANCRI,27.0,False,688.0,307.0,779.0,0.0,19.0,Verek Beasleyes,False,2893,1,G,470.0,P
Earth,False,PSO,24.0,False,0.0,0.0,443.0,244.0,1.0,Idace Hersons,False,2894,1,F,599.0,P
Earth,False,TRAPPIST,38.0,False,1.0,0.0,288.0,0.0,556.0,Guye Meadoney,True,2897,1,G,461.0,S
Mars,False,TRAPPIST,28.0,False,523.0,0.0,0.0,970.0,0.0,Monch Buth,False,2899,1,F,600.0,P
Earth,False,TRAPPIST,16.0,False,0.0,20.0,0.0,300.0,681.0,Jeanna Vandez,False,2901,1,F,601.0,P
Earth,False,PSO,24.0,False,0.0,2.0,25.0,0.0,707.0,Loisey Vandez,True,2901,2,F,601.0,P
Earth,False,TRAPPIST,33.0,False,123.0,760.0,0.0,0.0,0.0,Lyney Merkins,False,2902,1,G,471.0,P
Earth,False,CANCRI,24.0,False,489.0,0.0,0.0,0.0,0.0,Lloyde Parsoney,False,2905,1,G,462.0,S
Earth,False,TRAPPIST,29.0,False,1.0,0.0,133.0,104.0,574.0,Margia Gainebergan,False,2906,1,G,463.0,S
Earth,False,TRAPPIST,25.0,False,0.0,9.0,2005.0,0.0,5.0,Paulah Weavesend,True,2907,1,F,552.0,S
Earth,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Nica Berreranks,False,2908,1,G,464.0,S
Earth,False,TRAPPIST,13.0,False,649.0,2.0,0.0,124.0,143.0,Benda Berreranks,False,2908,2,F,553.0,S
Earth,True,CANCRI,7.0,False,0.0,0.0,0.0,0.0,0.0,Eddiey Polloantes,False,2909,1,G,473.0,P
Earth,False,PSO,32.0,False,0.0,0.0,736.0,0.0,0.0,Celis Bucknersony,False,2910,1,F,602.0,P
Mars,True,TRAPPIST,34.0,False,0.0,0.0,0.0,0.0,0.0,Beeres Kine,False,2912,1,E,178.0,P
Mars,False,TRAPPIST,49.0,False,21.0,25.0,1509.0,0.0,1042.0,Pefox Sau,False,2913,1,F,603.0,P
Mars,False,TRAPPIST,43.0,False,13.0,2119.0,315.0,0.0,261.0,Slix Kra,True,2919,1,D,96.0,S
Mars,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Soyos Kra,True,2919,2,F,555.0,S
Mars,True,TRAPPIST,6.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Kra,True,2919,3,F,555.0,S
Earth,False,TRAPPIST,23.0,False,0.0,179.0,569.0,0.0,0.0,Joelan Schwardson,True,2920,1,F,606.0,P
Mars,False,TRAPPIST,43.0,False,336.0,11.0,796.0,15.0,0.0,Cines Minen,True,2925,1,F,609.0,P
Mars,True,CANCRI,23.0,False,0.0,0.0,0.0,0.0,0.0,Goleer Minen,True,2925,2,F,609.0,P
Mars,True,CANCRI,41.0,False,0.0,0.0,0.0,0.0,0.0,Caw Panad,True,2927,1,F,611.0,P
Europa,False,CANCRI,54.0,True,0.0,2062.0,2.0,19.0,1618.0,Menkibi Mander,False,2928,1,B,92.0,P
Europa,True,TRAPPIST,51.0,False,0.0,0.0,0.0,0.0,0.0,Photope Caltilter,True,2928,2,B,92.0,P
Europa,True,TRAPPIST,44.0,False,0.0,0.0,0.0,0.0,0.0,Gluinol Mander,True,2928,3,B,92.0,P
Earth,True,PSO,48.0,False,0.0,0.0,0.0,0.0,0.0,Alancy Mcbritts,True,2929,1,G,467.0,S
Earth,False,TRAPPIST,45.0,False,0.0,9.0,0.0,857.0,16.0,Cary Mejiaddox,False,2930,1,G,474.0,P
Earth,False,PSO,20.0,False,0.0,689.0,0.0,0.0,0.0,Adriet Moodman,False,2934,1,F,557.0,S
Earth,False,TRAPPIST,21.0,False,15.0,30.0,11.0,2.0,388.0,Jimmyn Berreranks,False,2936,1,G,468.0,S
Europa,True,TRAPPIST,68.0,False,0.0,0.0,0.0,0.0,0.0,Taban Aroodint,True,2938,1,C,100.0,P
Earth,False,PSO,23.0,False,5.0,308.0,363.0,7.0,0.0,Melica Casonston,True,2940,1,F,615.0,P
Earth,False,TRAPPIST,16.0,False,24.0,0.0,13.0,717.0,0.0,Coreee Beasleyes,False,2941,1,G,477.0,P
Earth,False,TRAPPIST,35.0,False,198.0,44.0,97.0,30.0,510.0,Tany Watkinsley,False,2942,1,F,558.0,S
Earth,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Allene Belley,False,2943,1,G,478.0,P
Earth,False,TRAPPIST,51.0,False,214.0,3.0,16.0,569.0,0.0,Min Nichoan,False,2944,1,F,559.0,S
Earth,False,PSO,2.0,False,0.0,0.0,0.0,0.0,0.0,Ernard Nichoan,False,2944,2,G,469.0,S
Earth,True,CANCRI,29.0,False,0.0,0.0,0.0,0.0,0.0,Sta Nichoan,False,2944,3,G,469.0,S
Earth,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Terta Nichoan,True,2944,4,G,469.0,S
Earth,True,CANCRI,39.0,False,0.0,0.0,0.0,0.0,0.0,Jeanie Moodsey,True,2945,1,G,479.0,P
Europa,False,TRAPPIST,55.0,False,0.0,1971.0,77.0,577.0,1050.0,Tabiton Prearright,True,2948,1,C,112.0,S
Earth,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Florey Boltertley,False,2949,1,G,482.0,P
Earth,False,TRAPPIST,20.0,False,310.0,0.0,374.0,0.0,5.0,Lawren Fielsenders,False,2950,1,F,617.0,P
Europa,False,CANCRI,25.0,False,0.0,641.0,0.0,2.0,0.0,Eilan Solivers,True,2953,1,E,179.0,P
Earth,False,CANCRI,18.0,False,235.0,0.0,101.0,0.0,316.0,Karlie Gordanieves,True,2954,1,F,619.0,P
Earth,False,PSO,28.0,False,3.0,141.0,0.0,0.0,1689.0,Tonnie Houseson,False,2956,1,G,470.0,S
Earth,False,TRAPPIST,26.0,False,1822.0,0.0,4.0,107.0,1204.0,Min Parrett,False,2958,1,F,561.0,S
Earth,False,TRAPPIST,54.0,False,0.0,0.0,0.0,0.0,0.0,Gracia Carterson,False,2960,1,F,562.0,S
Earth,False,TRAPPIST,56.0,False,0.0,54.0,0.0,724.0,0.0,Evaned Kellynn,False,2961,1,F,621.0,P
Mars,False,TRAPPIST,25.0,False,1228.0,0.0,132.0,0.0,0.0,Cints Backe,False,2962,1,E,180.0,P
Europa,False,TRAPPIST,26.0,False,2050.0,8525.0,0.0,270.0,636.0,Izarfik Holiabler,False,2964,1,A,35.0,S
Earth,False,TRAPPIST,14.0,False,0.0,0.0,709.0,258.0,3.0,Amandy Munozanson,False,2965,1,F,622.0,P
Earth,False,TRAPPIST,21.0,False,2.0,417.0,323.0,0.0,84.0,Deaney Avisley,True,2966,1,E,181.0,P
Earth,True,TRAPPIST,43.0,False,0.0,0.0,0.0,0.0,0.0,Evendy Sosalinson,True,2968,1,G,485.0,P
Earth,False,TRAPPIST,37.0,False,221.0,0.0,32.0,38.0,516.0,Russey Miley,False,2969,1,G,486.0,P
Europa,False,TRAPPIST,38.0,False,0.0,3135.0,0.0,26.0,3.0,Pent Sessiouse,True,2971,1,T,3.0,P
Earth,False,TRAPPIST,14.0,False,0.0,1.0,1441.0,0.0,190.0,Danna Yorkland,True,2972,1,E,182.0,P
Earth,True,PSO,20.0,False,0.0,0.0,585.0,0.0,10.0,Elanda Hermanapp,False,2975,1,F,564.0,S
Europa,False,TRAPPIST,33.0,False,0.0,0.0,0.0,0.0,0.0,Sadirux Urablele,False,2979,1,B,93.0,P
Europa,True,CANCRI,33.0,False,0.0,0.0,0.0,0.0,0.0,Tarino Unrespery,True,2982,1,B,111.0,S
Earth,False,TRAPPIST,13.0,False,0.0,0.0,31.0,0.0,810.0,Mamina Monsoney,True,2983,1,E,183.0,P
Europa,False,TRAPPIST,37.0,False,0.0,210.0,0.0,4114.0,0.0,Teron Healted,False,2984,1,D,97.0,S
Mars,False,TRAPPIST,15.0,False,5711.0,0.0,2516.0,0.0,1370.0,Swaffs Dutty,False,2986,1,E,197.0,S
Europa,False,CANCRI,33.0,False,396.0,1280.0,7.0,308.0,4941.0,Winon Cousel,False,2988,1,A,36.0,S
Earth,True,PSO,24.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Vandez,True,2990,1,G,472.0,S
Earth,False,PSO,49.0,False,0.0,0.0,0.0,160.0,528.0,Dont Sterreray,False,2992,1,F,570.0,S
Earth,False,TRAPPIST,24.0,False,1252.0,6.0,0.0,123.0,706.0,Nelly Gordanieves,False,2993,1,F,571.0,S
Earth,False,TRAPPIST,24.0,False,173.0,0.0,14.0,0.0,603.0,Carly Scottuez,False,2994,1,E,198.0,S
Europa,True,CANCRI,26.0,False,0.0,0.0,0.0,0.0,0.0,Minus Roforhauge,True,2995,1,B,94.0,P
Europa,True,CANCRI,40.0,False,0.0,0.0,0.0,0.0,0.0,Marinon Roforhauge,True,2995,2,B,94.0,P
Europa,False,TRAPPIST,47.0,False,0.0,5252.0,0.0,124.0,300.0,Dirfak Mosteraked,True,2998,1,C,113.0,S
Earth,False,TRAPPIST,19.0,False,736.0,0.0,0.0,0.0,1.0,Therta Spencervan,False,3000,1,F,627.0,P
Europa,False,CANCRI,38.0,True,0.0,1577.0,0.0,425.0,4359.0,Phecca Shming,False,3001,1,C,101.0,P
Europa,False,CANCRI,33.0,False,0.0,1001.0,2280.0,0.0,29.0,Dirfak Shming,True,3001,2,C,101.0,P
Europa,True,TRAPPIST,45.0,False,0.0,0.0,0.0,0.0,0.0,Ankaan String,True,3003,1,C,114.0,S
Earth,True,TRAPPIST,1.0,False,0.0,0.0,0.0,0.0,0.0,Card Clinantones,True,3004,1,G,473.0,S
Earth,False,TRAPPIST,32.0,False,0.0,53.0,0.0,744.0,0.0,Tin Clinantones,False,3004,2,F,572.0,S
Mars,True,TRAPPIST,70.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Fisun,True,3005,1,F,573.0,S
Earth,False,PSO,19.0,False,23.0,0.0,0.0,0.0,732.0,Race Wolferguson,False,3006,1,G,474.0,S
Mars,True,PSO,55.0,False,0.0,0.0,0.0,0.0,0.0,Blakes Chcak,True,3009,1,E,185.0,P
Europa,False,TRAPPIST,48.0,False,0.0,8403.0,0.0,7627.0,83.0,Kraban Praugnox,False,3010,1,B,96.0,P
Earth,False,TRAPPIST,66.0,False,1187.0,1.0,0.0,6.0,0.0,Thony Bradlerson,False,3012,1,G,475.0,S
Earth,False,TRAPPIST,13.0,False,0.0,256.0,0.0,207.0,409.0,Morrie Moongton,False,3013,1,F,629.0,P
Europa,False,CANCRI,40.0,False,82.0,1390.0,0.0,347.0,6237.0,Alduson Oilpuring,False,3014,1,C,115.0,S
Earth,False,TRAPPIST,35.0,False,0.0,1438.0,0.0,112.0,74.0,Dord Pottley,True,3015,1,E,199.0,S
Earth,False,TRAPPIST,32.0,False,0.0,49.0,2.0,639.0,0.0,Vanley Harry,False,3018,1,F,630.0,P
Mars,False,TRAPPIST,51.0,False,1644.0,0.0,234.0,157.0,64.0,Yakers Peake,False,3019,1,E,187.0,P
Europa,False,TRAPPIST,37.0,False,0.0,216.0,0.0,5391.0,3372.0,Tard Monfulewss,False,3020,1,B,112.0,S
Earth,False,TRAPPIST,31.0,False,517.0,1.0,301.0,60.0,4.0,Deanny Spencervan,False,3021,1,G,476.0,S
Earth,False,TRAPPIST,37.0,False,608.0,0.0,6.0,0.0,1637.0,Billey Spencervan,False,3021,2,F,574.0,S
Europa,False,TRAPPIST,38.0,False,0.0,3331.0,270.0,2.0,3510.0,Ankab Speating,False,3022,1,C,102.0,P
Europa,False,CANCRI,19.0,False,0.0,329.0,0.0,3154.0,312.0,Hadirah Speating,False,3022,2,C,102.0,P
Mars,True,TRAPPIST,33.0,False,0.0,0.0,0.0,0.0,0.0,Panter Blane,True,3023,1,F,631.0,P
Earth,False,TRAPPIST,19.0,False,0.0,0.0,1752.0,187.0,0.0,Jord Barkeretton,True,3024,1,F,632.0,P
Earth,False,TRAPPIST,43.0,False,45.0,8.0,0.0,607.0,44.0,Stald Fisheparks,False,3025,2,G,477.0,S
Earth,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Artis Gambs,False,3026,1,G,492.0,P
Earth,True,TRAPPIST,24.0,False,0.0,0.0,0.0,0.0,0.0,Tracia Fitzgerson,False,3027,1,G,493.0,P
Europa,False,CANCRI,21.0,False,0.0,878.0,82.0,360.0,1784.0,Geno Disgul,False,3029,1,C,103.0,P
Europa,True,TRAPPIST,14.0,False,0.0,0.0,0.0,0.0,0.0,Charga Disgul,True,3029,2,C,103.0,P
Europa,False,CANCRI,30.0,False,728.0,2551.0,0.0,48.0,1804.0,Cellum Alaring,True,3030,1,B,97.0,P
Europa,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,Wezena Alaring,True,3030,2,B,97.0,P
Earth,False,TRAPPIST,11.0,False,0.0,0.0,0.0,0.0,0.0,Raque Wolfernan,False,3032,1,G,478.0,S
Earth,True,TRAPPIST,4.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Wolfernan,False,3032,2,G,478.0,S
Earth,False,TRAPPIST,0.0,False,0.0,0.0,0.0,0.0,0.0,Andie Wolfernan,False,3032,3,G,478.0,S
Earth,False,TRAPPIST,30.0,False,479.0,12.0,25.0,643.0,283.0,Ritany Wolfernan,False,3032,4,F,575.0,S
Earth,False,PSO,21.0,False,0.0,27.0,1181.0,0.0,513.0,Hardy Wagnerray,False,3033,1,G,479.0,S
Earth,False,PSO,57.0,False,506.0,0.0,1.0,178.0,0.0,Penne Booneid,False,3036,1,F,634.0,P
Mars,False,TRAPPIST,35.0,False,1228.0,0.0,0.0,0.0,0.0,Cink Porté,False,3038,1,F,576.0,S
Europa,False,TRAPPIST,32.0,False,0.0,0.0,0.0,0.0,0.0,Acraban Conamminal,False,3039,1,A,37.0,S
Mars,False,TRAPPIST,32.0,False,2616.0,0.0,2.0,5.0,0.0,Nilly Purle,False,3040,1,F,577.0,S
Earth,False,TRAPPIST,30.0,False,0.0,0.0,301.0,0.0,437.0,Maya Mejiaddox,False,3042,1,F,578.0,S
Earth,False,TRAPPIST,69.0,False,577.0,139.0,0.0,0.0,0.0,Joyces Fowlesterez,False,3044,1,F,636.0,P
Earth,True,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Helean Hestes,False,3045,1,G,480.0,S
Mars,True,PSO,17.0,False,0.0,0.0,0.0,0.0,0.0,Jack Quart,True,3047,1,E,190.0,P
Mars,False,TRAPPIST,16.0,False,995.0,0.0,6.0,48.0,0.0,Wafros Quart,False,3047,2,E,190.0,P
Mars,True,TRAPPIST,25.0,False,0.0,0.0,0.0,0.0,0.0,Mitch Canie,False,3048,1,E,200.0,S
Europa,False,TRAPPIST,25.0,False,1586.0,2342.0,947.0,1.0,276.0,Skatik Supred,True,3050,1,E,191.0,P
Earth,False,TRAPPIST,13.0,False,578.0,77.0,0.0,306.0,5.0,Celis Bootez,False,3054,1,F,579.0,S
Earth,False,TRAPPIST,37.0,False,1086.0,0.0,0.0,41.0,0.0,Inen Casentry,False,3055,1,F,637.0,P
Mars,False,TRAPPIST,13.0,False,760.0,2.0,2.0,0.0,0.0,Rowl Chman,False,3060,1,F,581.0,S
Mars,False,TRAPPIST,45.0,False,3309.0,0.0,10.0,0.0,0.0,Duckes Chman,False,3060,2,D,98.0,S
Mars,True,TRAPPIST,55.0,False,0.0,0.0,0.0,0.0,0.0,Torms Chman,False,3060,3,E,201.0,S
Earth,False,TRAPPIST,22.0,False,664.0,0.0,0.0,65.0,0.0,Mela Bakericks,False,3061,1,F,638.0,P
Earth,False,TRAPPIST,39.0,False,0.0,0.0,0.0,1745.0,72.0,Ritey Hickley,False,3061,2,G,498.0,P
Mars,False,TRAPPIST,35.0,False,741.0,0.0,31.0,0.0,36.0,Hion Frasp,False,3062,1,D,99.0,S
Earth,True,PSO,19.0,False,0.0,0.0,0.0,0.0,0.0,Jerrye Daughttley,True,3063,1,G,499.0,P
Earth,True,TRAPPIST,7.0,False,0.0,0.0,0.0,0.0,0.0,Joana Daughttley,True,3063,2,G,499.0,P
Earth,False,TRAPPIST,19.0,False,1.0,0.0,0.0,450.0,254.0,Elina Daughttley,False,3063,3,E,192.0,P
Earth,True,TRAPPIST,21.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Spencervan,True,3064,1,G,482.0,S
Europa,False,CANCRI,37.0,False,0.0,2065.0,1650.0,356.0,1.0,Solark Preeldy,True,3065,1,D,94.0,P
Earth,False,TRAPPIST,35.0,False,1609.0,0.0,0.0,0.0,0.0,Felia Hortis,False,3066,1,E,193.0,P
Earth,True,TRAPPIST,22.0,False,0.0,0.0,0.0,0.0,0.0,France Dicksons,True,3067,1,G,483.0,S
Earth,False,TRAPPIST,62.0,False,379.0,453.0,0.0,7.0,0.0,Tyrona Mcfarley,False,3068,1,G,500.0,P
Earth,True,TRAPPIST,41.0,False,0.0,0.0,0.0,0.0,0.0,Bel Haydenez,True,3070,1,G,501.0,P
Europa,True,TRAPPIST,16.0,False,0.0,0.0,0.0,0.0,0.0,Saiphda Cracionfic,True,3071,1,B,113.0,S
Europa,False,TRAPPIST,26.0,False,0.0,0.0,8.0,21.0,6023.0,Alballa Cracionfic,False,3071,2,B,113.0,S
Mars,True,TRAPPIST,36.0,False,0.0,0.0,0.0,0.0,0.0,Krios Shbre,True,3073,1,F,640.0,P
Earth,True,PSO,29.0,False,0.0,0.0,0.0,0.0,0.0,Jaimez Mcfaddenson,True,3076,1,G,502.0,P
Earth,False,CANCRI,22.0,False,35.0,0.0,36.0,581.0,0.0,Charly Booters,False,3079,1,F,642.0,P
Earth,False,TRAPPIST,40.0,False,0.0,0.0,0.0,822.0,2.0,Florey Alldson,False,3080,1,F,584.0,S
Europa,False,CANCRI,50.0,False,0.0,1547.0,0.0,1784.0,1.0,Gollux Reedall,True,3081,1,C,118.0,S
Europa,True,TRAPPIST,57.0,False,0.0,0.0,0.0,0.0,0.0,Sadirak Reedall,True,3081,2,C,118.0,S
Earth,False,PSO,15.0,False,1.0,30.0,1793.0,0.0,0.0,Kayd Wilkinner,True,3082,1,G,503.0,P
Europa,False,CANCRI,23.0,False,0.0,587.0,0.0,1497.0,1014.0,Antak Bootty,False,3083,1,D,100.0,S
Mars,True,CANCRI,60.0,False,0.0,0.0,0.0,0.0,0.0,Bakix Flell,True,3084,1,D,101.0,S
Earth,True,TRAPPIST,73.0,False,0.0,0.0,0.0,153.0,556.0,Coracy Briggins,False,3085,1,G,504.0,P
